168.8040619,286.6416931,-60
179.8549805,294.6317139,-60
181.15802,295.6304626,-60
180.7946777,294.6237793,-61
182.8352661,292.6342163,-61
182.8352661,292.6342163,-61
182.8352661,292.6342163,-59
182.8352661,292.6342163,-59
182.8352661,292.6342163,-58
182.8352661,292.6342163,-58
182.8352661,292.6342163,-58
182.8352661,292.6342163,-56
182.8352661,292.6342163,-56
182.8352661,292.6342163,-56
182.8352661,292.6342163,-56
182.8352661,292.6342163,-58
182.7931213,293.6343384,-58
182.7931213,293.6343384,-57
182.7931213,293.6343384,-57
182.7931213,293.6343384,-57
182.7931213,293.6343384,-57
182.7931213,293.6343384,-57
182.7931213,293.6343384,-57
181.7937317,293.6329651,-56
197.6383057,302.6217346,-56
196.7714844,301.6229858,-56
195.7731323,301.6229858,-53
195.7731323,301.6229858,-53
195.7731323,301.6229858,-53
195.7731323,301.6229858,-53
194.7806396,300.6211243,-53
194.7806396,300.6211243,-48
195.7829895,299.5541077,-48
196.7917786,299.6254883,-52
187.7707825,297.6279602,-52
180.730957,296.5655212,-52
179.2958679,295.6304626,-55
182.7931213,292.6057434,-55
182.7931213,291.5995483,-55
182.7931213,291.5995483,-62
182.7931213,291.5995483,-62
182.7931213,291.5995483,-62
182.7931213,291.5995483,-63
182.7931213,291.5995483,-63
183.7948303,291.6354675,-52
186.8110657,291.6354675,-52
188.805603,291.6354675,-62
193.8439941,291.6354675,-62
195.8285217,289.63797,-53
199.7798462,288.5201416,-53
203.7767334,286.4968567,-53
207.8093262,284.6441956,-55
209.7914429,282.646698,-55
212.8600159,283.6454468,-62
219.4546204,285.6429443,-62
222.1367188,285.6429443,-62
222.7817078,286.6416931,-60
225.9386292,288.6392212,-60
228.0464172,287.6404419,-60
228.7640686,287.6404419,-60
229.7612915,287.6404419,-60
232.8552246,287.6404419,-55
234.752533,288.8847046,-55
237.9103394,290.6367188,-49
239.7486267,293.0055542,-49
241.7717285,292.6342163,-52
244.8003235,293.6329651,-52
246.7431641,292.4541016,-51
248.7706909,292.6342163,-51
248.7706909,292.6342163,-54
248.7706909,292.6342163,-54
248.7706909,292.6342163,-54
248.7706909,292.6342163,-64
248.7706909,292.6342163,-64
249.7433167,292.6342163,-64
251.7392578,293.6802368,-60
252.7496948,293.6329651,-60
253.7632751,293.6329651,-58
255.8265076,292.6342163,-58
256.7532349,291.6175842,-58
262.7309875,292.6342163,-56
265.7954407,291.6354675,-56
270.7598572,289.63797,-52
272.901001,290.6367188,-52
280.7811584,293.6329651,-53
282.7598572,293.6329651,-53
284.7365723,293.6329651,-54
286.723938,293.6329651,-54
290.9519958,292.6342163,-51
292.2076416,293.6329651,-51
292.2076416,293.6329651,-58
292.2076416,293.6329651,-58
290.526886,294.6317139,-65
286.5906677,296.7504578,-65
283.7142944,298.9854126,-63
272.5793762,300.6242371,-63
179.7954712,314.6067505,-60
179.7954712,314.6067505,-60
179.7954712,314.6067505,-60
179.7954712,314.6067505,-59
179.7954712,314.6067505,-59
179.7954712,314.6067505,-59
179.7954712,314.6067505,-60
179.7954712,314.6067505,-60
179.7954712,314.6067505,-60
179.7954712,314.6067505,-60
179.7954712,314.6067505,-60
185.790802,319.6004944,-56
185.790802,319.6004944,-56
356.6572876,343.5705566,-56
356.6572876,343.5705566,-56
356.6572876,343.5705566,-56
372.2220459,352.5592957,-56
387.6330872,347.2456665,-62
398.8623352,343.5705566,-62
409.6271362,341.5730286,-52
425.6788635,342.5717773,-52
436.4639282,342.5717773,-57
454.9404297,345.5680542,-57
467.7137451,341.5730286,-53
482.9816284,340.5742798,-53
489.6182251,339.575531,-53
493.7333374,339.575531,-53
497.6055298,339.575531,-53
497.5472412,338.5621643,-49
498.5464478,335.5410461,-49
497.2359009,328.5892639,-43
502.7108765,318.6017456,-43
504.541748,311.4319458,-56
501.5206909,305.5945435,-56
500.5448608,300.5525513,-56
501.5441284,296.6121216,-55
504.541748,290.5653076,-55
505.4901123,287.6404419,-55
499.5027466,288.6392212,-47
499.5027466,288.6392212,-41
499.5027466,288.6392212,-41
500.5502319,288.6392212,-47
492.5511475,347.5655518,-41
508.5725098,340.5742798,-41
510.5371094,342.6383972,-50
518.8974609,342.5717773,-50
529.7601929,344.5693054,-54
544.0108643,345.5680542,-54
560.5870361,346.566803,-54
567.6133423,347.6863098,-49
573.487915,345.5035095,-49
580.5336914,343.5705566,-57
585.4972534,344.5693054,-57
587.506897,344.5693054,-60
596.5084229,343.5705566,-60
604.8256226,341.5730286,-58
610.6378174,339.575531,-58
615.4551392,341.2015686,-62
628.7330933,342.5717773,-62
652.4262085,345.0686646,-54
660.9195557,346.566803,-54
663.6005859,346.566803,-54
663.4176636,345.5591736,-60
