84.37002563476563,227.71536254882813,-39,54
88.00901794433594,228.714111328125,-39,48
90.89576721191406,228.714111328125,-39,48
93.92173767089844,229.71286010742188,-38,48
93.92173767089844,229.71286010742188,-38,48
95.86103820800781,227.2159881591797,-37,48
104.03465270996094,226.71661376953125,-37,48
109.91429138183594,226.71661376953125,-37,48
112.84889221191406,226.71661376953125,-41,48
113.86077880859375,226.71661376953125,-41,48
117.08113098144531,225.7178497314453,-45,48
119.34271240234375,225.7178497314453,-45,48
120.96128845214844,225.7178497314453,-45,48
123.19937133789063,225.7178497314453,-43,48
123.19937133789063,225.7178497314453,-43,48
128.7935028076172,225.7178497314453,-43,48
133.88194274902344,224.71910095214844,-43,48
152.9291534423828,226.71661376953125,-44,48
154.8149871826172,227.7427978515625,-44,48
155.83592224121094,227.71536254882813,-42,48
157.81295776367188,225.7178497314453,-42,48
165.30677795410156,224.71910095214844,-43,48
169.90444946289063,222.7216033935547,-43,48
173.300537109375,220.72410583496094,-44,48
176.853271484375,220.72410583496094,-44,48
178.82476806640625,220.72410583496094,-45,48
181.03591918945313,220.72410583496094,-45,48
181.03591918945313,220.72410583496094,-46,48
181.79391479492188,222.22222900390625,-46,48
181.79391479492188,222.22222900390625,-47,48
181.79391479492188,222.22222900390625,-47,48
181.79391479492188,222.22222900390625,-45,48
181.79391479492188,222.22222900390625,-45,48
182.79312133789063,223.11883544921875,-46,48
184.79385375976563,222.7216033935547,-46,48
184.79156494140625,221.7212371826172,-48,48
185.80813598632813,221.7228546142578,-48,48
180.794677734375,234.7066192626953,-50,48
180.794677734375,234.7066192626953,-50,48
191.96627807617188,232.70912170410156,-50,48
191.96627807617188,232.70912170410156,-50,48
194.80343627929688,232.70912170410156,-52,48
204.27633666992188,228.714111328125,-52,48
209.84890747070313,230.71160888671875,-52,48
217.84051513671875,229.71286010742188,-52,48
223.85015869140625,228.714111328125,-52,48
235.3624267578125,229.71286010742188,-52,54
245.0927734375,227.71536254882813,-49,54
248.79898071289063,226.71661376953125,-49,54
257.2349548339844,223.22097778320313,-54,54
272.1934814453125,221.7228546142578,-54,54
307.516845703125,214.73158264160156,-49,54
326.0338134765625,209.7378387451172,-49,54
336.033203125,219.08592224121094,-50,54
344.16705322265625,222.7216033935547,-50,54
350.162353515625,226.71661376953125,-44,54
354.8272705078125,227.71536254882813,-44,54
356.6705322265625,228.7273406982422,-44,54
365.7209777832031,228.714111328125,-55,54
370.7406921386719,228.714111328125,-55,54
371.9882507324219,229.71286010742188,-48,54
374.64324951171875,231.7314453125,-48,54
378.8231201171875,232.70912170410156,-50,54
388.7513427734375,230.71160888671875,-50,54
398.7134094238281,230.71160888671875,-50,54
404.646240234375,226.71661376953125,-50,54
410.9712829589844,225.7178497314453,-50,54
414.6120300292969,227.21600341796875,-49,54
416.6104736328125,231.94284057617188,-49,54
417.62896728515625,231.7103729248047,-49,54
426.96710205078125,234.7066192626953,-49,54
438.59326171875,232.70912170410156,-52,54
443.0897216796875,232.70912170410156,-52,54
452.082763671875,229.71286010742188,-54,54
455.5841064453125,227.71536254882813,-54,54
457.57843017578125,226.47845458984375,-54,54
457.849853515625,217.72784423828125,-54,54
454.580810546875,210.23721313476563,-54,54
406.6182556152344,223.72035217285156,-55,54
406.6182556152344,223.72035217285156,-55,54
406.6182556152344,223.72035217285156,-51,54
414.6120300292969,229.85882568359375,-51,54
418.9793701171875,229.71286010742188,-50,54
425.72357177734375,229.71286010742188,-50,54
439.951416015625,230.71160888671875,-52,54
445.0882568359375,229.71286010742188,-52,54
449.584716796875,228.6355438232422,-53,54
449.584716796875,227.68153381347656,-53,54
453.58160400390625,225.21847534179688,-56,54
459.07733154296875,223.72035217285156,-56,54
458.57769775390625,222.6688995361328,-50,54
464.81219482421875,221.7228546142578,-50,54
469.569091796875,224.08485412597656,-57,54
473.56597900390625,227.76353454589844,-57,54
479.929443359375,229.71286010742188,-54,54
483.92340087890625,229.71286010742188,-54,54
483.55816650390625,231.8101043701172,-54,54
483.55816650390625,231.8101043701172,-55,54
486.9119873046875,230.71160888671875,-55,54
494.56298828125,228.714111328125,-56,54
504.56146240234375,223.72035217285156,-56,54
511.68353271484375,223.72035217285156,-57,54
518.03125,225.7178497314453,-57,54
520.5633544921875,227.71536254882813,-57,54
520.5633544921875,227.71536254882813,-57,54
525.5484619140625,227.71536254882813,-56,54
528.6431274414063,227.71536254882813,-56,54
531.568359375,227.71536254882813,-52,54
534.0186767578125,225.7178497314453,-52,54
541.8882446289063,224.71910095214844,-52,54
552.004638671875,225.7178497314453,-52,54
555.5343017578125,225.7178497314453,-48,54
561.5620727539063,226.71661376953125,-48,54
571.8491821289063,229.71286010742188,-47,54
581.8507080078125,229.71286010742188,-47,54
598.8397216796875,229.71286010742188,-48,54
603.6082153320313,231.7103729248047,-48,54
613.817138671875,232.70912170410156,-50,54
619.6314086914063,233.70787048339844,-50,54
624.5182495117188,233.70787048339844,-50,54
629.5338134765625,232.70912170410156,-50,54
637.5607299804688,232.70912170410156,-50,54
639.4364013671875,230.33934020996094,-49,54
643.7892456054688,229.71286010742188,-49,54
647.4331665039063,229.71286010742188,-49,54
650.5166015625,229.71286010742188,-49,54
653.4625854492188,228.714111328125,-51,54
655.4238891601563,227.6703338623047,-51,54
656.423095703125,225.70359802246094,-46,54
665.5174560546875,224.71910095214844,-46,54
671.4412231445313,221.7228546142578,-46,54
677.6460571289063,221.7228546142578,-46,54
683.4144897460938,221.7228546142578,-47,54
687.9805908203125,219.725341796875,-47,54
691.6446533203125,218.72659301757813,-49,54
697.4813842773438,219.725341796875,-49,54
699.3931884765625,219.725341796875,-46,54
702.6347045898438,219.725341796875,-46,54
704.417724609375,219.725341796875,-48,54
707.4228515625,219.725341796875,-48,54
710.47021484375,220.72410583496094,-49,54
716.3762817382813,222.74847412109375,-49,54
724.4581909179688,222.7216033935547,-49,54
731.7249145507813,223.72035217285156,-49,54
739.5946044921875,224.71910095214844,-55,54
748.3900146484375,224.71910095214844,-55,54
756.4635009765625,224.71910095214844,-55,54
763.339599609375,219.3598175048828,-55,54
767.33642578125,220.22471618652344,-55,54
768.48046875,218.72659301757813,-55,54
773.5726928710938,219.725341796875,-51,54
778.327880859375,215.35670471191406,-51,54
786.5,215.7303466796875,-47,54
796.6734008789063,218.72659301757813,-47,54
805.4166259765625,219.725341796875,-47,54
815.6543579101563,220.72410583496094,-49,54
828.5732421875,224.00466918945313,-49,54
831.3219604492188,224.71910095214844,-49,54
836.5241088867188,227.71536254882813,-52,54
837.2817993164063,229.01036071777344,-52,54
837.2817993164063,229.73458862304688,-52,54
838.3138427734375,230.71160888671875,-50,54
839.2802734375,232.20974731445313,-50,54
838.281005859375,233.20849609375,-54,54
838.281005859375,233.7130584716797,-54,54
841.8492431640625,236.70413208007813,-52,54
850.2716674804688,240.1997528076172,-52,54
857.7657470703125,243.6953887939453,-52,54
858.2794189453125,243.6953887939453,-53,54
872.2545166015625,240.51954650878906,-55,54
883.7454833984375,236.70413208007813,-55,54
894.2908935546875,232.70912170410156,-62,54
909.3442993164063,232.70912170410156,-62,54
915.2569580078125,229.71286010742188,-62,54
920.457275390625,230.71160888671875,-62,54
928.4478149414063,229.71286010742188,-62,54
934.2775268554688,228.714111328125,-58,54
937.703369140625,226.71661376953125,-58,54
946.085205078125,226.71661376953125,-62,54
963.998046875,230.71160888671875,-62,54
987.3389892578125,226.5424041748047,-62,54
1022.9713134765625,222.7216033935547,-62,54
1028.1549072265625,222.7216033935547,-62,54
1028.1549072265625,222.7216033935547,-62,54
1025.891845703125,220.48175048828125,-57,54
1014.1436767578125,217.72784423828125,-63,54
1003.791015625,218.72659301757813,-63,54
997.0123291015625,218.72659301757813,-64,54
989.268310546875,217.72784423828125,-64,54
983.078857421875,215.7303466796875,-59,54
978.0281982421875,212.7340850830078,-59,54
974.1748046875,209.71304321289063,-59,54
971.17724609375,207.28219604492188,-63,54
969.035888671875,206.7415771484375,-63,54
964.080322265625,207.74032592773438,-61,54
959.107666015625,208.73907470703125,-61,54
953.011474609375,210.73658752441406,-61,54
945.01806640625,211.73533630371094,-61,54
938.1799926757813,212.7340850830078,-57,54
933.06298828125,212.7340850830078,-57,54
923.975830078125,212.7340850830078,-62,54
915.1787719726563,212.7340850830078,-62,54
910.1058349609375,211.73533630371094,-60,24
906.1262817382813,210.6349334716797,-60,24
899.2333984375,207.56317138671875,-59,24
894.0923461914063,205.59796142578125,-59,24
891.1511840820313,202.74656677246094,-59,24
884.065673828125,199.7503204345703,-59,24
880.0702514648438,197.7528076171875,-59,36
873.2066040039063,194.75656127929688,-58,36
870.2560424804688,195.11985778808594,-58,36
894.2373046875,213.7328338623047,-57,36
894.2373046875,213.7328338623047,-57,36
879.4840087890625,212.7340850830078,-65,36
871.0767822265625,212.7340850830078,-65,36
866.1163940429688,212.7340850830078,-63,36
855.919189453125,212.7340850830078,-63,36
847.2532348632813,211.73533630371094,-63,36
839.7799072265625,210.73658752441406,-61,36
831.1669921875,209.7378387451172,-61,36
822.2103271484375,209.7378387451172,-61,36
814.1177978515625,207.74032592773438,-61,36
805.947021484375,204.74407958984375,-62,36
798.9542846679688,204.74407958984375,-62,36
786.96240234375,202.74656677246094,-62,36
777.3731689453125,200.7490692138672,-61,36
773.29931640625,200.7490692138672,-61,36
771.3192749023438,200.7490692138672,-60,36
770.2451782226563,201.74781799316406,-60,36
766.3272705078125,200.7490692138672,-62,11
761.2688598632813,203.8175811767578,-62,11
754.71142578125,207.74032592773438,-64,11
749.3505249023438,208.7760467529297,-64,11
744.2650756835938,209.7378387451172,-60,11
740.3489990234375,209.7378387451172,-60,11
736.0101318359375,211.73533630371094,-57,11
732.9895629882813,213.7328338623047,-57,11
739.3583374023438,217.72784423828125,-56,11
739.3583374023438,217.72784423828125,-56,11
739.3583374023438,217.72784423828125,-65,11
739.3583374023438,217.72784423828125,-65,11
739.3583374023438,217.72784423828125,-59,11
739.3583374023438,217.72784423828125,-59,11
739.3583374023438,217.72784423828125,-58,11
739.3583374023438,217.72784423828125,-58,11
730.864990234375,219.725341796875,-59,11
729.3386840820313,219.725341796875,-59,11
726.3157958984375,217.72784423828125,-60,11
721.3001098632813,215.7303466796875,-60,11
715.233154296875,214.73158264160156,-57,11
713.3574829101563,216.72909545898438,-57,11
709.2926635742188,216.72909545898438,-57,11
704.890625,215.7303466796875,-59,11
701.3172607421875,215.7303466796875,-59,11
695.3372802734375,215.7303466796875,-59,11
694.35595703125,215.7303466796875,-59,11
692.1581420898438,213.49606323242188,-59,11
687.2562255859375,211.73533630371094,-56,11
677.9063720703125,217.72784423828125,-56,11
674.4010620117188,218.72659301757813,-55,11
668.354736328125,218.72659301757813,-55,11
664.2368774414063,216.72909545898438,-55,11
658.3606567382813,217.72784423828125,-59,11
654.380126953125,216.72909545898438,-59,11
649.2852783203125,215.7303466796875,-59,11
648.42529296875,215.7303466796875,-59,11
643.932861328125,209.7378387451172,-56,11
634.5167846679688,209.7378387451172,-56,11
628.342529296875,210.73658752441406,-56,11
622.0946655273438,211.73533630371094,-59,11
618.4527587890625,211.8389129638672,-59,11
613.2169799804688,211.73533630371094,-59,18
610.4073486328125,212.7340850830078,-59,18
604.4275512695313,215.76646423339844,-58,18
594.9710693359375,217.72784423828125,-58,18
591.473876953125,216.3583526611328,-50,18
590.4612426757813,216.72909545898438,-50,18
582.4808959960938,215.23097229003906,-50,24
571.1300659179688,214.73158264160156,-53,24
567.35107421875,216.72909545898438,-53,24
567.35107421875,216.72909545898438,-53,24
557.777099609375,214.73158264160156,-63,24
547.008544921875,216.72909545898438,-63,24
539.140869140625,216.72909545898438,-63,18
534.447265625,216.72909545898438,-59,18
531.0211181640625,216.72909545898438,-59,18
525.0257568359375,219.725341796875,-57,18
524.1566772460938,220.72410583496094,-57,18
523.5062866210938,220.72410583496094,-56,18
465.57220458984375,238.70162963867188,-58,24
465.57220458984375,238.70162963867188,-58,11
465.57220458984375,238.70162963867188,-56,11
465.57220458984375,238.70162963867188,-56,11
465.57220458984375,238.70162963867188,-48,11
465.57220458984375,238.70162963867188,-48,11
465.57220458984375,238.70162963867188,-49,11
465.57220458984375,238.70162963867188,-49,18
465.57220458984375,238.70162963867188,-50,18
465.57220458984375,238.70162963867188,-50,18
465.57220458984375,238.70162963867188,-48,18
455.40216064453125,236.70413208007813,-48,18
449.52020263671875,234.7066192626953,-47,18
443.0897216796875,232.70912170410156,-47,24
433.73358154296875,226.71661376953125,-47,24
424.6042175292969,220.2247314453125,-47,24
415.5222473144531,215.7303466796875,-50,24
404.8758850097656,217.72784423828125,-50,24
395.2759094238281,216.72909545898438,-50,24
384.52740478515625,213.7328338623047,-49,24
376.40496826171875,214.73158264160156,-49,24
368.5833435058594,213.7328338623047,-54,24
359.4776306152344,215.7303466796875,-54,24
353.4793701171875,216.72909545898438,-58,24
346.62945556640625,223.72035217285156,-58,24
342.668212890625,231.3268585205078,-53,18
331.64715576171875,236.70413208007813,-53,18
328.6434631347656,236.70413208007813,-53,18
323.5816345214844,236.70413208007813,-52,18
312.1920471191406,235.7053680419922,-52,18
309.19439697265625,236.70413208007813,-51,18
308.6709289550781,236.70413208007813,-51,18
306.6622314453125,236.70413208007813,-51,18
302.4603576660156,235.7053680419922,-55,18
293.7218933105469,237.702880859375,-55,18
286.6521911621094,239.70037841796875,-52,18
283.68438720703125,239.70037841796875,-52,18
277.35595703125,238.70162963867188,-52,24
271.5025634765625,237.702880859375,-52,24
269.7043151855469,236.70413208007813,-52,24
268.7060241699219,236.70413208007813,-52,24
263.6113586425781,237.702880859375,-50,24
256.6332702636719,238.70162963867188,-50,24
254.65737915039063,238.70162963867188,-50,24
253.71942138671875,239.71865844726563,-49,24
