457,447,-48
457,545,-41
457,552,-23
458,402,-44
458,434,-41
458,436,-41
458,449,-43
458,451,-43
458,474,-37
458,516,-40
458,543,-37
458,543,-37
458,545,-41
458,547,-41
458,589,-10
458,603,-37
459,219,-66
459,397,-45
459,455,-43
459,471,-42
459,532,-37
459,539,-41
459,593,-38
459,601,-27
460,208,-67
460,347,-51
460,354,-49
460,469,-41
460,471,-41
460,471,-41
461,219,-66
461,400,-47
461,465,-46
461,467,-41
461,521,-40
461,527,-40
462,212,-67
462,461,-46
462,480,-42
462,480,-42
462,481,-42
463,354,-49
463,431,-45
463,478,-42
463,489,-43
463,539,-38
463,598,-38
464,600,-27
465,209,-67
465,353,-49
465,387,-47
465,538,-38
466,387,-47
466,425,-45
466,428,-45
466,602,-15
467,348,-51
467,423,-44
467,428,-45
468,340,-58
468,352,-56
468,399,-47
468,421,-47
468,422,-44
469,340,-58
469,348,-52
469,497,-43
469,536,-42
470,418,-43
470,418,-43
470,419,-47
470,502,-43
471,211,-63
471,217,-53
471,217,-53
471,389,-47
471,437,-48
471,608,-15
472,423,-45
473,212,-67
473,503,-41
474,212,-63
474,338,-60
474,352,-54
474,413,-43
475,349,-52
475,611,-15
476,392,-45
476,413,-45
476,535,-42
477,352,-54
477,408,-49
477,505,-41
477,612,-15
477,612,-17
478,350,-52
478,411,-44
478,437,-48
478,597,-39
478,613,-17
479,407,-49
480,211,-61
480,391,-44
480,391,-44
480,391,-44
480,509,-43
480,535,-43
480,614,-24
481,211,-61
481,399,-42
481,399,-47
481,436,-48
482,353,-54
482,397,-42
482,400,-47
483,335,-60
483,407,-44
484,353,-54
485,330,-60
485,350,-52
485,436,-50
486,213,-61
486,338,-55
486,342,-56
486,345,-56
486,395,-44
486,510,-43
487,335,-58
487,335,-55
487,339,-55
487,347,-53
487,353,-51
487,353,-55
487,354,-51
487,369,-54
487,395,-44
487,396,-45
487,618,-24
488,326,-57
488,333,-57
488,335,-58
488,352,-52
488,354,-53
488,362,-54
488,395,-44
488,597,-39
